IMO,MMSI,Vessel Name,Call Sign,Type,Length,Beam
9547439,413626000,GUO DIAN 7,BIAV3,Cargo,178,27
9151230,413729000,GUO DIAN 8,BFBS,Cargo,189,31
9636577,414136000,GUO DIAN 9,BFAT9,Cargo,225,32
9657753,413256670,GUO DIAN TOU 003,BOMD5,Other Type,75,40
9648752,414401730,GUO GUANG GONG 68,BTJC7,Other Type,79,13
9986752,413339650,GUO HAI 17,n.a.,Tanker,n.a.,n.a.
8679857,413451690,GUO HAI 2,BLAI,Tanker,n.a.,n.a.
9756418,413289430,GUO HAI GUO XIN,BORU9,Other Type,96,77
9734800,413290310,GUO HAI GUO XUAN,BORY4,Other Type,69,62
9617272,414037000,GUO HAI LIAN 818,BQXL,Cargo,189,32
9617284,414051000,GUO HAI LIAN 98,BFCJ,Cargo,189,32
9795141,413390680,GUO HAI MIN CHENG,BPBW4,Tug,80,19
9777840,413311970,GUO HAI MIN FENG,BOUX6,Other Type,65,16
9795892,413252880,GUO HAI MIN HE,BOLP5,Tug,70,18
9795086,413287710,GUO HAI MIN HUI,BORI8,Tug,65,16
9725756,413275830,GUO HAI MIN QIANG,BOOS5,Other Type,83,18
9755402,413391390,GUO HAI MIN RONG,BPBX5,Other Type,84,18
9702780,413236160,GUO HAI MIN SHENG,BOHD5,Other Type,83,18
9755385,413346220,GUO HAI MIN XIANG,BOYX2,Other Type,83,18
9702792,413236150,GUO HAI MIN XING,BOHD4,Other Type,83,18
9755414,413319520,GUO HAI MIN YAO,BOWN3,Other Type,84,18
9795098,413395810,GUO HAI MIN YU,BPCV6,Tug,65,16
9739446,413337220,GUO HAI MIN YUAN,BOXV2,Other Type,80,20
9774915,413287680,GUO HAI MIN ZHONG,BORI7,Tug,65,17
9739458,413397310,GUO HAI MIN ZHUO,BPDC9,Other Type,65,16
8678748,413447620,GUO HONG 11,BKDP,Tanker,96,16
9960045,413296470,GUO HONG 12,n.a.,Tanker,n.a.,n.a.
9925069,413254960,GUO HONG 15,n.a.,Tanker,n.a.,n.a.
9991692,413387390,GUO HONG 16,n.a.,Tanker,n.a.,n.a.
9991678,413385670,GUO HONG 19,n.a.,Tanker,n.a.,n.a.
9523897,413439970,GUO HONG 5,BLAU3,Unspecified,112,16
9894521,412549154,GUO JI 838,BZZN8,Fishing,n.a.,n.a.
9894533,412549155,GUO JI 839,BZZN9,Fishing,n.a.,n.a.
9894545,412549156,GUO JI 866,BZZN6,Fishing,n.a.,n.a.
9894557,412549157,GUO JI 867,BZZN7,Fishing,n.a.,n.a.
9596064,413440670,GUO SHUN 17,BKSB5,Tug,72,15
9596076,413440680,GUO SHUN 18,BKSD5,Tug,72,15
9615315,414584000,GUO TAI PING AN,BOVK7,Cargo,189,32
9928401,413251590,GUO XIANG 3,BOLL4,Cargo,n.a.,n.a.
9876505,414403860,GUO YANG 177,n.a.,Tanker,n.a.,n.a.
9748825,413807283,GUO YU 701,n.a.,Cargo,n.a.,n.a.
9657416,412472000,GUO YU 702,BOEX8,Cargo,235,35
9579248,414046000,GUO YUAN 10,BFDU,Cargo,224,32
9579250,414047000,GUO YUAN 12,BFDV,Cargo,224,32
9579262,414072000,GUO YUAN 16,BFDQ,Cargo,224,32
9579274,414071000,GUO YUAN 18,BFFX,Cargo,224,32
9579286,414086000,GUO YUAN 20,BFAT,Cargo,224,32
9579298,414098000,GUO YUAN 22,BFED,Cargo,224,32
9579303,414099000,GUO YUAN 26,BFGU,Cargo,224,32
9591466,414149000,GUO YUAN 28,BFCB,Cargo,224,32
8822818,413691690,GUO YUAN 3,BWHL,Cargo,164,22
9591480,414148000,GUO YUAN 32,BFCV,Cargo,224,32
9142928,412733000,Guo Yuan 6,BWRW,Cargo,189,31
9142930,412735000,GUO YUAN 7,BVNJ,Cargo,189,31
9579236,414034000,GUO YUAN 8,BFBP,Cargo,224,32
9864203,412478000,GUO YUAN 82,BOGR6,Cargo,230,35
9864186,414477000,GUO YUAN 86,BOMS4,Cargo,230,35
9864198,414478000,GUO YUAN 88,BOMS6,Cargo,230,35
9695315,413286680,GUO ZHAN,BORE2,Other Type,152,23
9629512,413283580,GUOHAIGUOFU,BOQM7,Other Type,69,67
9720146,413287430,GUOHAIGUOYU,BORH6,Other Type,70,52
9926960,412549299,GUOHONG 5,BZYM9,Fishing,n.a.,n.a.
9024102,412590980,GUOYU NO. 6,BUMY,Cargo,115,19
9024114,412590990,GUOYU NO. 7,BUMZ,Cargo,115,18
9024138,412591250,GUOYU NO. 9,BULJ,Cargo,115,19
9063263,412442860,HAI AN CHENG,BVIC,Cargo,173,25
9582374,413465450,HAI BAO,BYEO,Cargo,179,28
8696180,412476210,HAI BO 16,AQRD,Other Type,60,15
9364679,413112000,HAI CE 3301,BNTA,Unspecified,98,15
9060132,413460550,HAI CHANG,BXPE,Speed Craft,39,11
9559523,413304740,HAI CHANG 18,BAOW,Tanker,113,18
9571179,413203280,HAI CHANG 19,BSBG,Tanker,96,15
9756573,413700350,HAI CHANG NO. 2,BVSP7,Cargo,54,8
9755294,413472680,HAI CHANG SHENG,BYIQ,Cargo,n.a.,n.a.
9387035,413340950,Hai Chang Tuo 1,BOYK2,Auxiliary Vessel,70,16
9684287,413451160,HAI CHANG TUO 6801,BKRI6,Tug,58,13
9161431,412461990,HAI CHI,BXOI,Speed Craft,40,11
9940928,413269050,HAI DA 569,BOOD3,Tanker,n.a.,n.a.
9978561,413339350,HAI DA HAI 16,n.a.,Cargo,n.a.,n.a.
9906336,413279990,HAI DA HAI 28,BORE7,Cargo,n.a.,n.a.
9696060,413328590,HAI DA HAO,BBVC,Other Type,68,15
9885790,413235940,HAI DIAN YUN WEI 801,BOHB8,Military OPS,78,40
9974644,413541260,HAI FENG 1002,BPIA9,Other Type,n.a.,n.a.
9881548,413222240,HAI FENG 1003,BODF3,Other Type,90,41
8785448,412441730,HAI FENG 101,BZ2UN,Fishing,n.a.,n.a.
9974632,414831000,HAI FENG 2001,BPGU9,Other Type,n.a.,n.a.
8863496,412660240,HAI FENG 823,BKUG,Cargo,73,11
9331127,413274380,HAI FENG HAI KOU,BOOK4,Cargo,145,22
9258715,413329850,HAI FENG LIAN XING,BCIP,Cargo,144,22
9894844,412549053,HAI FENG LONG 5,BZUH,Fishing,n.a.,n.a.
9893682,412549052,HAI FENG LONG 6,BZUB7,Fishing,n.a.,n.a.
9886756,413316720,HAI GANG WEI LAI,BOVY3,Tanker,159,24
9843663,413298930,HAI GANG ZHI YUAN,BOTT5,Tanker,135,20
9791420,413263180,HAI GONG 101,BONF4,Dredger,124,24
9375408,413247260,HAI GONG 102,BOKS2,Other Type,76,17
9421192,413246560,HAI GONG 106,BOJS5,Other type,76,17
9155664,413332720,HAI GONG 122,BICK3,Tug,66,14
9568653,413274690,HAI GONG 601,BOOM9,Other Type,75,17
9387293,413280420,HAI GONG 901,BOPU4,Other Type,64,16
9148465,412660220,HAI GONG YOU 302,BCGG,Tanker,95,15
9217888,414401150,HAI HONG DA 66,BTJA1,Cargo,171,27
9300128,413113000,HAI HUANG XING,BOTW,Cargo,225,32
9955686,413288630,HAI JI RUN,n.a.,Cargo,n.a.,n.a.
9918884,413299770,HAI JIN 26,BOTX5,Cargo,n.a.,n.a.
9786607,413486020,HAI JING,BRZI,Speed Craft,41,10
9553385,412472920,HAI JUN,BYCR,Speed Craft,33,8
9567506,413466640,HAI KANG,BYET,Cargo,179,28
9170200,412462090,HAI KUN,BXBX,Speed Craft,42,11
9754886,413362790,HAI LAN ZHONG GU 16,BHJY2,Cargo,n.a.,n.a.
9754898,413362810,HAI LAN ZHONG GU 18,BHJY3,Cargo,n.a.,n.a.
9754874,413219850,HAI LAN ZHONG GU 9,BIAX4,Cargo,n.a.,n.a.
9051181,413421980,HAI LI BAO,BLAC5,Cargo,118,20
9060120,412460330,HAI LIANG,BXDW,Speed Craft,39,11
8674182,413244850,HAI LONG 106,BOKH2,Other Type,169,46
9554884,414371000,HAI LONG DA,BTYN,Cargo,179,28
9802645,413286650,HAI LONG MING,BORD9,Other Type,123,24
9842451,413211990,HAI LONG XING YE HAO,BQEY,Other Type,96,42
9613771,413380220,HAI MEN,BIBN4,Cargo,124,20
8741040,413402440,HAI MENG,BKVX3,Tanker,88,14
9424297,413431530,HAI NA 6,T8A2186,Cargo,99,14
9394404,413315610,HAI NAN LIAN HE 1,BOVP8,Other Type,57,14
9394351,413318080,Hai Nan Lian He 2,BOWF5,Auxiliary Vessel,57,14
9394416,413317910,HAI NAN LIAN HE 3,BOWE9,Other Type,57,14
9394430,413315620,HAI NAN LIAN HE 6,BOVP9,Other Type,57,14
9059183,413418090,HAI OU,BLKW5,Passenger,40,10
9576478,412473430,HAI QIAO,BYDL,Passenger,26,8
9781360,412478080,HAI QIN,BOAS,Speed Craft,41,10
9495337,413473880,HAI QING 2,BANO,Cargo,38,6
8736019,413691360,HAI RUN 089,n.a.,Cargo,49,n.a.
9620061,413474870,HAI SHAN,BYJP,Tug,48,12
9962897,413308490,HAI SHENG 22,n.a.,Tanker,n.a.,n.a.
9781255,413283690,HAI SHI 16,BOQN2,Other Type,110,36
9826524,414511000,HAI SHI 5,BOPP8,Other Type,138,81
8769781,414536000,HAI SHI SHEN LOU,BORO5,Other Type,119,86
9920461,413237440,HAI SHUN YOU 88,n.a.,Tanker,n.a.,n.a.
9714898,413701140,HAI SI 1,BVML5,Cargo,180,32
9339076,413527210,HAI SU 10,BQQK,Cargo,129,20
9339026,413703630,HAI SU 6,BQXZ,Cargo,129,20
9339014,413703960,HAI SU 7,BQVU,Cargo,129,20
9756406,413523980,HAI TANG WAN,BJZQ,Passenger,n.a.,n.a.
9821689,413526710,HAI TANG ZHI XING 1 HAO,BQQA,Passenger,40,9
9435595,413179000,HAI TUN ZUO,BPFN,Tanker,229,32
8785450,412692990,HAI WANG LENG 1,BZVM4,Fishing,n.a.,n.a.
8786765,412695240,HAI WANG LENG 6,BZVX6,Fishing,n.a.,n.a.
9086851,412467000,HAI WANG XING,BPYZ,Cargo,186,29
9464235,413493530,HAI WANG ZHI XING,BOPJ,Cargo,122,19
9008299,412460890,HAI WEI,BXPJ,Speed Craft,40,12
8662696,413201620,HAI WEI GONG 887,n.a.,Other Type,n.a.,n.a.
8662452,413200950,HAI WEI GONG 889,n.a.,Other Type,46,17
9015589,412702220,HAI XI,BWHH,Cargo,238,32
9237656,413696180,HAI XIA HAO,BWHX,Speed Craft,97,26
9621651,412764360,HAI XIANG 5,BKSR5,Tanker,96,15
8663365,413331490,HAI XIANG YOU 3,BCLK,Tanker,n.a.,n.a.
9499096,413445910,HAI XIN YOU 612,BKAL,Tanker,134,20
9609976,413441460,HAI XIN YOU 616,BKEM,Tanker,137,20
9838591,413210920,HAI XIN YOU 619,BRHW,Tanker,149,23
9082568,412462120,NAN SHA NO. 18,BXEB,Unspecified,42,12
9264336,412465230,LIAN YING No. 3,BXEX,Unspecified,59,16
9910038,412549265,ZHONG SHUI 787,BZYQ3,Unspecified,38,8
9910026,412549264,ZHONG SHUI 777,BZYQ2,Unspecified,38,8
9028029,413377740,JIA,BRTD,Unspecified,120,20
9235646,412464460,NAN HAI 217,BXNC,Unspecified,66,14
9923619,413287420,ZHONG GUO SAN XIA101,BORH5,Unspecified,48,30
9174581,412931631,RAZO,E6MZ2,Wing In Ground,228,32
9397755,413770000,YANG NING HU,BOGD,Wing In Ground,245,42
9779599,413292520,KAN TAN 213,BOSL9,Wing In Ground,75,18
8891285,412440960,JOURNEY,PNYK,Fishing,84,14
9149316,412444737,RT AEGIR,V7DE9,Fishing,208,29
8921846,412447238,JIN JIN,BWAK,Fishing,157,25
8912948,412451496,NING HUA 401,BUQT,Fishing,114,17
9039341,412456000,JIN HUI,BPYH,Fishing,143,22
9955399,412459437,RUI TAI FENG 919,BZSN3,Fishing,49,12
8654986,412460009,HUA NAN YU 723,BZXD32,Fishing,32,6
9744544,412460012,XIESHENG 12,BZXR23,Fishing,n.a.,n.a.
8664802,412460022,SUI YUAN YU 29,BZWA29,Fishing,33,4
9744556,412460024,XIESHENG 13,BZXR24,Fishing,n.a.,n.a.
9744568,412460025,XIESHENG 14,BZXR25,Fishing,n.a.,n.a.
9744570,412460026,XIESHENG 15,BZXR26,Fishing,n.a.,n.a.
9744594,412460027,XIESHENG 17,BZXR28,Fishing,n.a.,n.a.
9753442,412460031,ZHONG YANG 31,BZXV4,Fishing,n.a.,n.a.
9753454,412460032,ZHONG YANG 32,n.a.,Fishing,n.a.,n.a.
9753466,412460033,ZHONG YANG 33,n.a.,Fishing,n.a.,n.a.
9753478,412460034,ZHONG YANG 36,n.a.,Fishing,n.a.,n.a.
9753480,412460035,ZHONG YANG 38,BZXV8,Fishing,n.a.,n.a.
9753492,412460036,ZHONG YANG 39,BZXV9,Fishing,n.a.,n.a.
9772072,412460037,ZHONG YANG 312,n.a.,Fishing,n.a.,n.a.
9772084,412460038,ZHONG YANG 316,n.a.,Fishing,n.a.,n.a.
9772096,412460039,ZHONG YANG 318,n.a.,Fishing,n.a.,n.a.
9772101,412460041,ZHONG YANG 319,n.a.,Fishing,n.a.,n.a.
9795505,412460051,XINGHAI 010,BZXS33,Fishing,n.a.,n.a.
9795490,412460052,XINGHAI 009,BZXS32,Fishing,n.a.,n.a.
9795488,412460053,XINGHAI 008,BZXS29,Fishing,n.a.,n.a.
9795476,412460054,XINGHAI 007,BZXS28,Fishing,n.a.,n.a.
8655150,412460054,SHEN LIAN CHENG 760,BZXC32,Fishing,37,7
9795464,412460055,XINGHAI 006,BZXS27,Fishing,n.a.,n.a.
8655162,412460055,SHEN LIAN CHENG 761,BZXC33,Fishing,37,7
9795452,412460056,XINGHAI 005,BZXS26,Fishing,n.a.,n.a.
9795440,412460057,XINGHAI 004,BZXS25,Fishing,n.a.,n.a.
9795438,412460058,XINGHAI 003,BZXS24,Fishing,n.a.,n.a.
9795426,412460059,XINGHAI 002,BZXS23,Fishing,n.a.,n.a.
9671747,412460061,ZHONG YANG 16,BZXD72,Fishing,n.a.,n.a.
9671797,412460066,ZHONG YANG 29,BZXD77,Fishing,37,7
8665909,412460067,ZHONG YANG 61,BZXD82,Fishing,27,7
8667452,412460068,ZHONG YANG 62,BZXD83,Fishing,n.a.,n.a.
8667464,412460069,ZHONG YANG 66,BZXD84,Fishing,n.a.,n.a.
8667476,412460071,ZHONG YANG 68,BZXD85,Fishing,n.a.,n.a.
8667488,412460072,ZHONG YANG 69,BZXD86,Fishing,n.a.,n.a.
9699139,412460073,HUA NAN YU 731,BZXD33,Fishing,38,7
9699141,412460074,HUA NAN YU 732,BZXD34,Fishing,38,7
9699153,412460075,HUA NAN YU 736,BZXD35,Fishing,38,7
9795414,412460082,XINGHAI 001,BZXS22,Fishing,n.a.,n.a.
9754563,412460085,SHEN HUI 01,BZXI22,Fishing,n.a.,n.a.
9754575,412460086,SHEN HUI 02,BZXI23,Fishing,n.a.,n.a.
9754587,412460087,SHEN HUI 03,BZXI24,Fishing,n.a.,n.a.
9754599,412460088,SHEN HUI 04,BZXI25,Fishing,n.a.,n.a.
9754604,412460089,SHEN HUI 05,BZXI26,Fishing,n.a.,n.a.
9754616,412460091,SHEN HUI 06,BZXI27,Fishing,n.a.,n.a.
9707596,412460111,HUA NAN YU 737,BZXD36,Fishing,38,7
9707601,412460112,HUA NAN YU 738,BZXD37,Fishing,38,7
9707613,412460113,HUA NAN YU 739,BZXD38,Fishing,38,7
8663133,412460114,SHEN LIAN CHENG 881,BZXD92,Fishing,42,8
8663145,412460115,SHEN LIAN CHENG 882,BZXD93,Fishing,42,6
8663157,412460116,SHEN LIAN CHENG 883,BZXD94,Fishing,42,11
9718313,412460117,SHEN LIAN CHENG 884,BZXD95,Fishing,n.a.,n.a.
9718325,412460118,SHEN LIAN CHENG 885,BZXD96,Fishing,38,n.a.
9744532,412460119,XIESHENG 11,BZXR22,Fishing,n.a.,n.a.
9744582,412460276,XIESHENG 16,BZXR27,Fishing,n.a.,n.a.
9744609,412460277,XIESHENG 18,BZXR29,Fishing,n.a.,n.a.
8683523,412460278,XIN YA 10,BZXH22,Fishing,n.a.,n.a.
8683535,412460279,XIN YA 11,BZXH23,Fishing,n.a.,n.a.
9731107,412460281,SHEN GANG FA 15,BZXD52,Fishing,38,7
9731119,412460282,SHEN GANG FA 16,BZXD53,Fishing,38,7
9731133,412460283,SHEN GANG FA 17,BZXD54,Fishing,38,7
9731145,412460284,SHEN GANG FA 18,BZXD55,Fishing,38,7
9741463,412460285,SHEN GANG FA 19,BZXD56,Fishing,n.a.,n.a.
9741243,412460286,SHEN GANG FA 715,BZXD62,Fishing,n.a.,n.a.
9741475,412460287,SHEN GANG FA 716,BZXD63,Fishing,n.a.,n.a.
9741487,412460288,SHEN GANG FA 718,BZXD65,Fishing,n.a.,n.a.
9741499,412460289,SHEN GANG FA 719,BZXD66,Fishing,n.a.,n.a.
9742675,412460295,SUI YUAN YU 30,BZWA32,Fishing,n.a.,n.a.
9742687,412460296,SUI YUAN YU 31,BZWA33,Fishing,n.a.,n.a.
9742699,412460297,SUI YUAN YU 32,BZWA34,Fishing,n.a.,n.a.
9042661,412460299,SHEN GANG SHUN 2,BZXD68,Fishing,49,9
8832526,412461310,NAN HAI CHUN,BRZE,Fishing,22,8
9186261,412462080,SUI YU LENG 8,BZWA,Fishing,69,11
9842164,412462923,SHUNFAN 2,BZXU3,Fishing,n.a.,n.a.
9835721,412462928,SHUNFAN 3,BZXU4,Fishing,n.a.,n.a.
9787209,412463406,SHEN GANG FA 720,BZXD69,Fishing,n.a.,n.a.
9804344,412463901,ZHONG YANG 12,BZW8A,Fishing,n.a.,n.a.
9804370,412463903,ZHONG YANG 23,BZW2B,Fishing,n.a.,n.a.
9804368,412463904,ZHONG YANG 22,BZW1B,Fishing,n.a.,n.a.
9804356,412463905,ZHONG YANG 13,BZW9A,Fishing,n.a.,n.a.
9829057,412464117,HUA NAN YU 703,BZXW9,Fishing,n.a.,n.a.
9829021,412464153,HUA NAN YU 702,BZXW8,Fishing,n.a.,n.a.
9814997,412465012,SHEN GANG SHUN 8,BZW2C,Fishing,74,11
9814985,412465014,SHEN GANG SHUN 6,BZW1C,Fishing,74,11
9825843,412465026,HENG HUI 8,BZXX2,Fishing,20,3
9825855,412465028,HENG HUI 9,BZXX3,Fishing,n.a.,n.a.
9825867,412465035,HENG HUI 10,BZXX4,Fishing,47,8
9825879,412465036,HENG HUI 11,BZXX5,Fishing,n.a.,n.a.
9825881,412465037,HENG HUI 12,BZXX6,Fishing,n.a.,n.a.
9825893,412465038,HENG HUI 13,BZXX7,Fishing,n.a.,n.a.
9814442,412465075,HUA NAN YU 762,BZW4C,Fishing,n.a.,n.a.
9814375,412465076,HUA NAN YU 761,BZW3C,Fishing,n.a.,n.a.
9814454,412465077,HUA NAN YU 766,BZW5C,Fishing,n.a.,n.a.
9814466,412465078,HUA NAN YU 767,BZW6C,Fishing,n.a.,n.a.
9814478,412467335,HUA NAN YU 768,BZW9C,Fishing,n.a.,n.a.
9821902,412468636,SHEN LIAN CHENG 781,BZXV2,Fishing,n.a.,n.a.
9821914,412468637,SHEN LIAN CHENG 782,BZXV3,Fishing,n.a.,n.a.
9842152,412482922,SHUNFAN 7,BZXU8,Fishing,n.a.,n.a.
9835757,412482933,SHUNFAN 6,BZXU7,Fishing,n.a.,n.a.
9835745,412482943,SHUNFAN 5,BZXU6,Fishing,n.a.,n.a.
9835733,412482955,SHUNFAN 4,BZXU5,Fishing,n.a.,n.a.
9847102,412482957,SHUN FAN 1,BZXU2,Fishing,n.a.,n.a.
9886031,412490962,XIN YA 301,BZWA7,Fishing,n.a.,n.a.
9886055,412492667,XIN YA 303,BZWA9,Fishing,n.a.,n.a.
9886043,412495208,XIN YA 302,BZWA8,Fishing,n.a.,n.a.
9017501,412500000,XIANG BIN,BPMP,Fishing,164,22
9204283,412502520,SHENG AN DA 19,BMKS,Fishing,79,13
9881835,412549001,HONG PU 37,BZUV3,Fishing,69,10
9884485,412549016,ZHAN HAI 001,BZWA3,Fishing,67,12
8687270,412549034,LONG XING 630,BANJ9,Fishing,n.a.,n.a.
9892755,412549035,JIADE 68,BZUK,Fishing,n.a.,n.a.
9886689,412549036,PU YUAN 775,BZVE6,Fishing,61,8
9892250,412549046,HONG PU 9,BZVH,Fishing,n.a.,n.a.
9887566,412549047,HONG PU 7,BZW5G,Fishing,n.a.,n.a.
9890305,412549048,NING TAI 97,BZUB3,Fishing,n.a.,n.a.
9893620,412549049,NING TAI 616,BZUB5,Fishing,n.a.,n.a.
9893709,412549051,NING TAI 617,BZUB6,Fishing,n.a.,n.a.
9891529,412549054,RUN DA 613,BZUH2,Fishing,n.a.,n.a.
9890018,412549055,XIN SHI JI 62,BZUD,Fishing,63,9
9887920,412549056,PU YUAN 755,BZUD2,Fishing,n.a.,n.a.
9898670,412549065,ZHOU PU 668,BZUE,Fishing,n.a.,n.a.
9885788,412549071,LU QING YUAN YU 225,BZZF2,Fishing,70,10
9885805,412549072,LU QING YUAN YU 226,BZZF3,Fishing,70,14
9885817,412549073,LU QING YUAN YU 227,BZZF4,Fishing,70,14
9885829,412549074,LU QING YUAN YU 228,BZZF5,Fishing,70,14
9887932,412549079,ZHE PU YUAN 37,BZUF,Fishing,n.a.,n.a.
9888235,412549081,ZHOU YU 917,n.a.,Fishing,n.a.,n.a.
9888247,412549082,ZHOU YU 918,n.a.,Fishing,n.a.,n.a.
9888417,412549083,ZHOU YU 919,BZUS9,Fishing,n.a.,n.a.
9888259,412549084,ZHOU YU 920,BZUS,Fishing,n.a.,n.a.
9888261,412549085,ZHOU YU 921,BZUS2,Fishing,n.a.,n.a.
9888431,412549086,ZHOU YU 922,BZUS3,Fishing,n.a.,n.a.
9904156,412549087,ZHANHAI 003,BZWD7,Fishing,66,12
9904168,412549088,ZHANHAI 004,BZWD8,Fishing,66,12
9886017,412549089,TAI XIANG 11,BZSD8,Fishing,43,8
9895733,412549091,HONG PU 12,BZVH3,Fishing,69,10
9890551,412549092,HONG PU 16,BZVH4,Fishing,69,10
9895355,412549095,LU RONG YUAN YU 696,BZST4,Fishing,n.a.,n.a.
9892626,412549097,HONG PU 17,BZ2UE,Fishing,n.a.,n.a.
9886550,412549098,MING XIANG 858,BZUA8,Fishing,n.a.,n.a.
9887310,412549099,MING XIANG 878,BZUA9,Fishing,n.a.,n.a.
9893125,412549101,HONG RUN 18,BZU1C,Fishing,n.a.,n.a.
9887487,412549102,LU RONG YUAN YU 937,BZTI6,Fishing,40,8
9887499,412549103,LU RONG YUAN YU 938,BZTI7,Fishing,n.a.,n.a.
9891971,412549104,LU RONG YUAN YU 356,BZTI4,Fishing,39,7
9891983,412549105,LU RONG YUAN YU 357,BZTI5,Fishing,40,8
9898606,412549107,LU QING YUAN YU 777,BZSJ,Fishing,n.a.,n.a.
9898632,412549108,LU QING YUAN YU 778,BZSX,Fishing,n.a.,n.a.
9898644,412549109,LU QING YUAN YU 781,BZTG9,Fishing,n.a.,n.a.
9898656,412549111,LU QING YUAN YU 782,BZTY3,Fishing,n.a.,n.a.
9901075,412549112,ZHE PU YUAN 77,BZU8D,Fishing,n.a.,n.a.
9893187,412549113,HAN YI 23,BZUB2,Fishing,n.a.,n.a.
9849332,412549114,SHEN LAN,BZVK5,Fishing,120,31
9901142,412549115,HAN YI 17,BZ5VK,Fishing,n.a.,n.a.
9901130,412549116,HAN YI 27,BZ3UP,Fishing,n.a.,n.a.
9903011,412549119,RUN DA 25,BZUU8,Fishing,n.a.,n.a.
9902952,412549121,RUN DA 216,BZUU9,Fishing,n.a.,n.a.
9900227,412549122,ZHE PU YUAN 58,BZU2E,Fishing,n.a.,n.a.
9894143,412549123,HU YU 1210,BZU9V,Fishing,n.a.,n.a.
9896165,412549125,LU RONG YUAN YU 901,BZZV,Fishing,n.a.,n.a.
9896177,412549126,LU RONG YUAN YU 902,BZZX,Fishing,n.a.,n.a.
9897638,412549127,LU RONG YUAN YU 237,BZZL7,Fishing,69,10
9897640,412549128,LU RONG YUAN YU 238,BZZL8,Fishing,n.a.,n.a.
9904637,412549129,LU RONG YUAN YU 239,BZZL9,Fishing,69,11
9904649,412549131,LU RONG YUAN YU 230,BZZQ2,Fishing,n.a.,n.a.
9912751,412549132,LU RONG YUAN YU 231,BZZQ,Fishing,76,12
9895367,412549133,LU RONG YUAN YU 301,BZZU4,Fishing,n.a.,n.a.
9895379,412549134,LU RONG YUAN YU 302,BZZU5,Fishing,n.a.,n.a.
9895381,412549135,LU RONG YUAN YU 303,BZZU6,Fishing,n.a.,n.a.
9895393,412549136,LU RONG YUAN YU 305,BZZU7,Fishing,n.a.,n.a.
9896672,412549137,LU RONG YUAN YU 306,BZZU8,Fishing,n.a.,n.a.
9896658,412549138,LU RONG YUAN YU 313,BZZU9,Fishing,n.a.,n.a.
9897494,412549139,ZHE PU YUAN 67,BZU1E,Fishing,n.a.,n.a.
9896555,412549141,SHEN LIAN CHENG 787,BZXC12,Fishing,n.a.,n.a.
9896581,412549142,SHEN LIAN CHENG 788,BZXC5,Fishing,n.a.,n.a.
9896878,412549143,HUA NAN YU 705,BZWD9,Fishing,n.a.,n.a.
9901972,412549144,HUA YING 218,BZ7UK,Fishing,n.a.,n.a.
9909455,412549158,SHUN ZE 85,BZU1X,Fishing,62,10
9909467,412549159,SHUN ZE 77,BZU2X,Fishing,n.a.,n.a.
9909493,412549161,SHUN ZE 6,BZU3X,Fishing,n.a.,n.a.
9909508,412549162,SHUN ZE 811,BZU4X,Fishing,n.a.,n.a.
9906647,412549163,HONG PU 3,BZU7W,Fishing,69,10
9907043,412549164,HONG PU 31,BZU8W,Fishing,n.a.,n.a.
9907500,412549165,MING XIANG 889,BZU9W,Fishing,62,10
8779994,412549176,SHUN ZE 805,BZ4VO,Fishing,n.a.,n.a.
9904625,412549183,ZHOU PU 818,BZU5X,Fishing,n.a.,n.a.
9912189,412549192,JIA DE 56,BZ1UN,Fishing,n.a.,n.a.
9912177,412549193,JIA DE 58,BZ3UI,Fishing,n.a.,n.a.
9910727,412549215,WAN XIN 76,BZ9UG,Fishing,n.a.,n.a.
9900758,412549216,LU RONG YUAN YU 891,BZU6X,Fishing,n.a.,n.a.
9900760,412549217,LU RONG YUAN YU 892,BZU7X,Fishing,n.a.,n.a.
9903607,412549221,LIAO YUAN YU 101,BZZH,Fishing,n.a.,n.a.
9903619,412549222,LIAO YUAN YU 103,BZZB5,Fishing,n.a.,n.a.
9916240,412549225,LU RONG YUAN YU 229,BZZM9,Fishing,n.a.,n.a.
9912608,412549226,LU RONG YUAN YU 235,BZZ03,Fishing,76,12
9917000,412549245,RUI TAI FENG 915,BZSQ5,Fishing,n.a.,n.a.
9917012,412549246,RUI TAI FENG 916,BZSQ7,Fishing,n.a.,n.a.
9910856,412549261,LU RONG YUAN YU 776,BZUH6,Fishing,41,8
9918078,412549262,LU RU YUAN YU 118,BZ7UQ,Fishing,n.a.,n.a.
9918080,412549263,LU RU YUAN YU 138,BZ8UQ,Fishing,n.a.,n.a.
9974735,412549267,XIN HAI 1258,BZW7S,Fishing,n.a.,n.a.
9918092,412549268,LU RU YUAN YU 669,BZZA9,Fishing,n.a.,n.a.
8778770,412549269,NING TAI 717,BZ4VJ,Fishing,n.a.,n.a.
9885702,412549273,JIN HUI 68,BZUS4,Fishing,n.a.,n.a.
9937725,412549274,LU RONG YUAN YU 232,BZU1Z,Fishing,69,11
9917165,412549275,LU RONG YUAN YU 831,BZYP5,Fishing,n.a.,n.a.
9917189,412549276,LU RONG YUAN YU 832,BZYP6,Fishing,n.a.,n.a.
9917191,412549277,LU RONG YUAN YU 833,BZYP7,Fishing,n.a.,n.a.
9917218,412549278,LU RONG YUAN YU 835,BZYP8,Fishing,n.a.,n.a.
